GitCommitMessage	IsUseful	MatchedOnKeyword
move reused object structures to a standard structures folder	True	
views: fix "visible" not working in menu bar, closes #825	False	
gtk: implement basic native window methods.	False	
mac: don't create button without title, fixes #631	True	
various fixes for macos	True	
move atomrenderframeobserver creation to rendererclientbase.also remove atomsandboxedrenderframeobserver class.	True	
:memo: fix isolated link[ci skip]	True	
fix: add missing [[maybe_unused]] to isenvset (#33224)	True	
spec: test window.opener	False	
chore: bump chromium to 92.0.4511.0 (master) (#29173)	True	
fix: breakpad symbol generation on linux arm (#18490)	False	
fixme: disable some of the focus related teststhey all pass localy, so it must be a ci issue.	True	
chore: tidy up markdown (#26554)	False	
fix build on os x	False	
build: use python3 for electron hooks (#26839)	True	
add readme	False	
revert "add some shady methods to get v8 objects or arrays from nsdictionary or nsarray."this reverts commit 2295f3a8327d6df4031dcfcd8daebb771d0e3530.	True	
fix: detach webview instead of destroying itchromium no longer cleans up everything when a guest webcontents isdestroyed, we have to force detaching it and let chromium destroy everything.	True	
feat: add tray.focus() (#19548)	False	
chore: s/size/length (#16351)	False	
fix building under linux	False	
fix: avoid creating client_id file for empty dir_crash_dumps (#25296)	True	
make remote.getcurrentwindow work for devtools.	True	
chore: remove duplicate setting	False	
oops	False	
update linux/win menu_bar.hchromium commit https://chromium.googlesource.com/chromium/src/+/6a2f2686a9c91616b82abb5dd5b5fa42c6b95ca8	True	
upgrade brightray for #849	True	
0.36.10	False	
docs: note that visual zoom is disabled by default (#16130)	False	
expand gpuinfo to include image decode acceleration support.https://chromium-review.googlesource.com/c/chromium/src/+/1471913	True	
add buffer support in clipboard.write()	False	
docs: "will-navigate" event	False	
docs: remove mention of node-mac-notifier (#29991)	False	
docs: note about structured clone and dom types (#26516)	False	
webcontents: handle post navigation for new windows	True	
do not rely on thread to implement modal dialog.fixes #199.	True	
upgrade node for process logging fix patch	True	
remove invalid cookie_details.h filename from brightray	False	
add resize method to native image	True	
emmitted -> emitted	False	
fix #8911	False	
fix: wasm code generation in the renderer (#25777)	False	
use 0.0.2 release.	False	
build: lint patches for trailing whitespace (#26007)	True	
update the node submodule to use the new module wrappersee the fixed issue for the context. this pulls in a vendored copy of node that includes the described patch.fixes #8358test plan: built electron and verified it loaded the sample app correctly and that the module wrapper is the new one by viewing node's source code in the blink inspector.added specs and tested with `npm test -- --grep "global variables"`	True	
chore: correctly capitalize releaseid (#16079)	False	
refactor: make applicationmenu a property on app (#17361)	True	
remove native_window's dead code.	False	
bump v12.0.0-nightly.20201111	False	
bump to use large machine for arm64 build	True	
fix: alt+click should not toggle menu bar (#29318)	True	
chore: remove scopedallowblockingfortesting (#26447)	True	
simplify checking for nsfullscreenwindowmask	True	
update printing code to latest	True	
build: reenable -fwhole-program-vtables (#15228)	False	
add missing semicolon	False	
fix crash when default download is canceled	False	
enable 'accept' attribute in 'input' label.	False	
chore: bump chromium to 93.0.4536.0 (main) (#29586)* chore: bump chromium in deps to 93.0.4536.0* chore: update patches* [2918475] make inkdrop a view class propertyrefs: https://chromium-review.googlesource.com/c/chromium/src/+/2918475replace old views::button::ink_drop() calls with views::inkdrop::get()* [2935942] convert use of gfx::imageskia to ui::imagemodel for widgetdelegatesrefs: https://chromium-review.googlesource.com/c/chromium/src/+/2935942update getwindowicon(), getwindowappicon(), and getdevtoolswindowicon()to return ui::imagemodel instead of gfx::imageskia.co-authored-by: electron-roller[bot] <84116207+electron-roller[bot]@users.noreply.github.com>co-authored-by: patchup <73610968+patchup[bot]@users.noreply.github.com>co-authored-by: charles kerr <charles@charleskerr.com>	True	
update brightray for #2294	True	
fix: emit click events with tray context menu (#24200)	False	
:art: use the same stack trace for both cases	True	
fixing build on linux	False	
chore: update patches (#24919)	False	
destroy browserview webcontents asynchronously	False	
win: ship d3dcompiler_47.dll	False	
add missing -spec suffix to desktop capturer spec	True	
ci: fix timeout when generating breakpad symbols (#15126)* ci: breakup dump symbols into multiple steps.* update step-zip-symbols	True	
add --version flag to print atom-shell's version.	True	
use spread operator	True	
:art: go back to single line declaration	True	
spec: fix the failing coffee-script testthe latest version has some regression causing our test to fail.	True	
chore: uncomment some dchecks (#29132)	True	
fix: correctly convert messageboxtype (#19349)	False	
skelecton for interceptor apis.	True	
move file to jp translation docs	True	
bump v8.0.0-nightly.20191111	False	
docs: fix issue with reference links (#29384)	False	
0.20.5	False	
logo png -> svgfixes broken image in readme	False	
fix: base::launchoptions environ is now environmentjust a renamerefs: https://chromium-review.googlesource.com/c/chromium/src/+/1509795	True	
refactor: simplify <webview> event dispatch (#30458)* refactor: simplify <webview> event dispatch* update lib/browser/guest-view-manager.tsco-authored-by: jeremy rose <jeremya@chromium.org>* remove undocumented new-window event propertiesco-authored-by: jeremy rose <jeremya@chromium.org>	True	
chore: update patches/common/chromium	False	
webcontents: providing response headers in did-get-response-details event	False	
chore: remove skia/dcheck.patch (#15223)	False	
wip: builds (but displys nothing) on linux	False	
change some smoothly	True	
fix: assign session to remote webcontents (#23989)* fix: assign session to remote webcontents* fix: test name	True	
remove unnecessary getter	False	
always call done callback in before block	True	
tweak lint sentence	False	
win: remove focus listener after window is closed, fixes #364.	False	
fix api changes of contentbrowserclient	False	
update to node.gyp's changes	True	
use create function instead of idweakmap constructor	True	
call postclose when notification closed by click	False	
docs: document the display objectfix #3571.	False	
docs: document js constant naming (#20892)	False	
catch any close window errors	False	
fix: don't handle browser messages before document element is created (#19718)* fix: don't handle browser messages before document element is created* fix: bind electronapiserviceimpl laterdidcreatedocumentelement is called before the electronapiserviceimplgets bound.* chore: add comment	True	
bump v7.0.0-nightly.20190601	False	
update to io.js v2.3.1	True	
build: add test runner parameter checks (#19994)	False	
make deviceids const	False	
make autoresize follow chrome's behavior	True	
modernize to c++11: use `auto` key to improve code readability and maintainability.	True	
removed unused iostream include	False	
generate menu group id automatically.in gtk+ radio menu items are managed automatically, so group id won'thave any effect there, in the meanwhile we need to maintain the samebehavior on all platforms, so we have to generate group id instead ofletting users specifying it.	True	
clear escape item	False	
add api docs translations	False	
fix linefeeds	False	
bump v14.0.0-nightly.20210308	False	
removed wtl include folder	False	
add test for opeing html file	True	
update brightray for #7332	True	
add atom/node/osfhandle.cc to the do-not-lint list	True	
ship with libnotify.so.	True	
update libcc for latency_histogram_macros.patch	True	
fix getfavcion api in webview to return dataurl	True	
update to electron v0.37.5	True	
update to chrome 51.0.2704.54	True	
update libchromiumcontent to get its python scripts* vendor/libchromiumcontent 3f6f01c...588f368 (17):> merge pull request #8 from aroben/menu-controller> merge pull request #6 from aroben/shell_dialogs> fix typo in script/create-dist> merge pull request #5 from aroben/python> add libtest_support_chromiumcontent.a> build and distribute libgtest.a> stop trying to compile sqlitepersistentcookiestore separately> update to latest chromium trunk revision> merge pull request #4 from aroben/atom> actually compile the base/prefs code> export symbols from base/prefs> compile and export sqlitepersistentcookiestore> export webkit/plugins headers> export skia/ext headers> export ui/surface headers, too> export skia symbols from libchromiumcontent> update to match chrome/trunk	True	
